byte_rate,packet_rate,avg_flow_number,avg_deltatime,source_entropy,destination_entropy,s-port_entropy,d-port_entropy,synack_ratio,modbus_rate,tcp_rate,ping_rate,other_rate,label
75352.63085688319,1247.1471508918105,109402.78,0.0008040899999999999,0.03,0.03,0.19,0.51,0.1506849315068493,0.06,0.94,0.0,0.0,3
14007.828753239854,222.02930342748223,85927.59,0.0045052799999999995,0.06,0.06,0.12,0.17,0.023529411764705882,0.16,0.82,0.0,0.02,3
15711.507504492518,232.62522215712937,116029.81,0.00430743,0.04,0.03,0.57,0.23,1.574468085106383,0.02,0.98,0.0,0.0,3
137185.62498702345,2090.606903185362,118544.05,0.00048474000000000005,0.02,0.02,0.72,0.3,1.0806451612903225,0.05,0.95,0.0,0.0,3
63561.307249429,1041.135253880901,112510.49,0.0009614599999999998,0.03,0.02,0.37,0.6,0.38571428571428573,0.08,0.92,0.0,0.0,3
24884.843982163016,371.4710252599346,112102.54,0.0027294800000000003,0.04,0.04,0.36,0.4,0.0,0.49,0.51,0.0,0.0,3
64658.556730459015,1019.6902181116387,115704.63,0.00100768,0.03,0.03,0.42,0.19,0.0,0.22,0.78,0.0,0.0,3
150625.0941405263,2510.4182356754377,111703.24,0.00040049000000000004,0.02,0.02,0.23,0.3,0.0,0.0,1.0,0.0,0.0,3
4275.815412785557,67.51642843495274,96142.68,0.014813350000000001,0.05,0.06,0.21,0.48,0.5094339622641509,0.09,0.89,0.0,0.02,3
96869.35145683947,1446.027040705172,116753.0,0.00069375,0.02,0.03,0.33,0.16,0.23170731707317074,0.27,0.73,0.0,0.0,3
560715.406338787,7844.367743967363,121045.74,0.00012792999999999998,0.02,0.02,0.87,0.09,5.125,0.0,1.0,0.0,0.0,3
88448.18454665525,1471.1940210687833,115340.86,0.00068259,0.02,0.02,0.45,0.51,0.43010752688172044,0.02,0.98,0.0,0.0,3
47220.59413273576,771.2002961413647,112627.06,0.0013288800000000004,0.03,0.03,0.44,0.46,0.24742268041237114,0.11,0.89,0.0,0.0,3
34715.41756488669,559.9260897562369,93049.14,0.00179259,0.05,0.06,0.34,0.33,0.021052631578947368,0.2,0.78,0.0,0.02,3
62179.52819236323,914.0015903625346,117643.35,0.00109705,0.02,0.02,0.4,0.4,0.0,0.61,0.39,0.0,0.0,3
145017.05101004196,2384.756635586942,119143.57,0.00042253,0.02,0.02,0.62,0.16,0.0,0.04,0.96,0.0,0.0,3
159799.71768708984,2663.328628118164,111054.4,0.00037775000000000005,0.03,0.02,0.24,0.3,0.0,0.0,1.0,0.0,0.0,3
13566.059121932796,221.8126082722825,109504.02,0.004510599999999999,0.03,0.03,0.12,0.57,0.13333333333333333,0.0,0.99,0.0,0.01,3
138978.29139219972,2160.0604816941204,118841.82,0.00046295999999999994,0.02,0.02,0.38,0.33,0.8333333333333334,0.07,0.93,0.0,0.0,3
58319.630142973976,860.9334240179211,116192.95,0.0011632799999999998,0.03,0.03,0.38,0.32,0.04,0.53,0.47,0.0,0.0,3
184512.2215013829,2703.871944627534,120978.78,0.00036984999999999996,0.02,0.02,0.74,0.15,0.6949152542372882,0.1,0.9,0.0,0.0,3
362045.1893512893,5303.914288767789,118869.01,0.00018879,0.02,0.02,0.68,0.16,1.4390243902439024,0.0,1.0,0.0,0.0,3
124781.84991271504,2077.619878666584,113698.31,0.00048356999999999995,0.02,0.02,0.31,0.31,0.08,0.01,0.99,0.0,0.0,3
58625.134472396,969.1706806479749,114477.98,0.0010324099999999999,0.02,0.02,0.35,0.63,0.42857142857142855,0.05,0.95,0.0,0.0,3
45146.65198265184,663.4335339111219,118289.42,0.0015080000000000002,0.02,0.02,0.36,0.34,0.0,0.55,0.45,0.0,0.0,3
128967.50721368621,2090.912892569491,117762.38,0.00047886,0.02,0.02,0.38,0.17,0.0,0.09,0.91,0.0,0.0,3
106528.41645526596,1775.473607587766,112169.97,0.00056563,0.02,0.02,0.2,0.38,0.0,0.0,1.0,0.0,0.0,3
11485.17157066511,166.3312320154252,110869.22,0.006013749999999999,0.04,0.04,0.66,0.26,3.5,0.02,0.98,0.0,0.0,3
88163.40782130037,1454.8417132227783,116259.6,0.0006896100000000001,0.03,0.02,0.48,0.46,0.45,0.1,0.9,0.0,0.0,3
50909.002880736145,806.9266584361412,113723.95,0.0012398399999999999,0.03,0.03,0.47,0.38,0.1111111111111111,0.23,0.77,0.0,0.0,3
58596.43555982078,881.414493980457,117652.15,0.0011385199999999999,0.02,0.03,0.48,0.36,0.0,0.51,0.49,0.0,0.0,3
131264.62508884378,2034.7949944015468,122574.62,0.00049509,0.02,0.02,0.73,0.12,0.1111111111111111,0.17,0.83,0.0,0.0,3
586938.7755104655,8163.265306126085,122068.2,0.00012315999999999998,0.02,0.02,0.86,0.09,5.666666666666667,0.0,1.0,0.0,0.0,3
137403.88964270896,2261.4201718681525,111875.8,0.0004436300000000001,0.02,0.02,0.16,0.36,0.05263157894736842,0.0,1.0,0.0,0.0,3
129628.82945164441,2160.4804908607402,114131.6,0.00046334999999999996,0.02,0.02,0.31,0.31,0.08,0.0,1.0,0.0,0.0,3
64867.1694972548,1015.1356728834867,116660.38,0.0009855999999999999,0.02,0.02,0.17,0.45,0.10144927536231885,0.27,0.73,0.0,0.0,3
14042.70236112793,230.62411497992986,92616.64,0.00433607,0.06,0.06,0.18,0.18,0.024390243902439025,0.03,0.94,0.0,0.03,3
16914.27424211737,250.95362377028744,117594.73,0.003987279999999999,0.03,0.03,0.55,0.24,1.5208333333333333,0.02,0.98,0.0,0.0,3
122993.83889857463,1901.5745036885378,119568.96,0.00053017,0.02,0.02,0.67,0.33,0.9552238805970149,0.01,0.99,0.0,0.0,3
54091.00998891083,887.9023307437759,115139.99,0.00123751,0.03,0.03,0.49,0.47,0.25252525252525254,0.09,0.91,0.0,0.0,3
58631.76925747619,936.759374620166,114873.68,0.00108744,0.02,0.04,0.42,0.5,0.0,0.21,0.79,0.0,0.0,3
34097.33941599933,500.76867992362077,119283.3,0.00199741,0.02,0.02,0.45,0.35,0.0,0.62,0.38,0.0,0.0,3
162510.70205481738,2675.513698630513,120215.98,0.0003744999999999999,0.02,0.02,0.63,0.28,0.0,0.06,0.94,0.0,0.0,3
140960.88335497575,2349.3480559162626,113240.72,0.00042644,0.02,0.02,0.22,0.34,0.0,0.0,1.0,0.0,0.0,3
81817.43802324015,1363.6239670540024,111563.58,0.00073389,0.02,0.02,0.1,0.53,0.0,0.0,1.0,0.0,0.0,3
4615.840278994465,69.52613765619016,110376.63,0.014385000000000002,0.05,0.05,0.29,0.17,0.5223880597014925,0.18,0.81,0.0,0.01,3
493425.7033796592,7069.136151571049,122003.7,0.00014605000000000003,0.02,0.02,0.81,0.13,2.7777777777777777,0.0,1.0,0.0,0.0,3
97962.76440198692,1624.5897910777267,116602.19,0.0006830099999999997,0.03,0.02,0.5,0.5,0.4742268041237113,0.05,0.95,0.0,0.0,3
49362.32022860275,798.0973359515401,114629.78,0.0012536000000000003,0.03,0.03,0.49,0.45,0.24242424242424243,0.15,0.85,0.0,0.0,3
32214.591162377877,518.3361409875765,113123.09,0.0019298899999999999,0.05,0.05,0.39,0.42,0.03225806451612903,0.17,0.81,0.0,0.02,3
52495.87043230119,805.7693082471403,98859.61,0.0012768799999999998,0.03,0.03,0.32,0.38,0.05102040816326531,0.4,0.6,0.0,0.0,3
63657.22732221272,972.4599346503624,117654.62,0.0010313599999999998,0.02,0.03,0.3,0.41,0.10526315789473684,0.35,0.65,0.0,0.0,3
249637.27228763126,4030.3079155252058,120807.45,0.00025011,0.03,0.02,0.69,0.14,0.07526881720430108,0.08,0.92,0.0,0.0,3
148263.66717433254,2455.9163023742344,114300.25,0.00044517000000000016,0.02,0.02,0.24,0.31,0.01,0.03,0.97,0.0,0.0,3
87170.3431019232,1437.9799257987988,112904.75,0.0006981600000000001,0.02,0.02,0.12,0.48,0.022222222222222223,0.04,0.96,0.0,0.0,3
21471.840293001136,339.74430843356225,115793.57,0.0029451900000000003,0.03,0.03,0.2,0.38,0.375,0.09,0.9,0.0,0.01,3
158023.61772219962,2288.538996700936,121614.96,0.00047208000000000005,0.02,0.02,0.55,0.14,0.7368421052631579,0.18,0.82,0.0,0.0,3
321108.70180090505,4713.8682002481655,121529.98,0.00021325,0.02,0.02,0.74,0.18,1.641025641025641,0.0,1.0,0.0,0.0,3
86060.53677079815,1429.1022379740643,116963.58,0.0007011099999999999,0.03,0.03,0.5,0.51,0.4791666666666667,0.03,0.96,0.0,0.01,3
45296.89492882362,745.87345510989,115807.69,0.0014080000000000002,0.03,0.03,0.44,0.47,0.15789473684210525,0.09,0.91,0.0,0.0,3
34534.02788027844,527.23706687448,117660.62,0.00189715,0.02,0.03,0.36,0.4,0.0,0.41,0.59,0.0,0.0,3
44521.49885886447,677.2360641749995,121298.6,0.0014794900000000002,0.02,0.02,0.46,0.28,0.0,0.45,0.55,0.0,0.0,3
186706.49738589523,3111.774956431587,117826.44,0.0003213700000000001,0.02,0.02,0.47,0.3,0.0,0.0,1.0,0.0,0.0,3
147914.40686316436,2465.2401143860725,114360.04,0.00040618999999999996,0.02,0.02,0.23,0.34,0.0,0.0,1.0,0.0,0.0,3
17639.75291214521,273.56936898488226,114005.62,0.003658579999999998,0.03,0.03,0.36,0.49,0.9142857142857143,0.0,1.0,0.0,0.0,3
65776.79057873896,1047.7347973676165,119877.72,0.00095445,0.02,0.02,0.35,0.35,0.3434343434343434,0.25,0.75,0.0,0.0,3
77415.76807704127,1158.2251358025323,121686.98,0.0008640400000000001,0.02,0.02,0.34,0.28,0.0,0.38,0.62,0.0,0.0,3
492193.6265793561,7129.108148600175,122039.86,0.00014221,0.02,0.02,0.72,0.13,1.564102564102564,0.02,0.98,0.0,0.0,3
247495.17940227134,3780.861280205795,119301.36,0.00026574,0.02,0.02,0.55,0.17,0.639344262295082,0.0,1.0,0.0,0.0,3
88568.06128469098,1473.1879787872751,117880.58,0.00068121,0.02,0.02,0.43,0.44,0.3469387755102041,0.02,0.98,0.0,0.0,3
34552.501106941585,546.6302975311119,117931.3,0.0018305499999999996,0.02,0.02,0.32,0.54,0.10810810810810811,0.25,0.75,0.0,0.0,3
77868.94745384096,1158.9365598130814,121657.52,0.0008663300000000001,0.02,0.02,0.31,0.3,0.0,0.47,0.53,0.0,0.0,3
194426.44199563793,3240.440699927299,117000.18,0.00030859999999999997,0.02,0.02,0.37,0.3,0.0,0.0,1.0,0.0,0.0,3
13670.092681282835,226.43850722681523,106972.38,0.0044176,0.03,0.03,0.15,0.41,0.029411764705882353,0.02,0.98,0.0,0.0,3
41055.2092875705,598.7342757411477,96604.01,0.0019688300000000004,0.07,0.07,0.62,0.12,1.8157894736842106,0.03,0.94,0.0,0.03,3
99975.25364992497,1649.756660889851,119783.35,0.00060873,0.02,0.02,0.5,0.46,0.45,0.1,0.9,0.0,0.0,3
50751.96944377579,795.7348611441798,113485.41,0.00125881,0.04,0.04,0.42,0.39,0.04040404040404041,0.25,0.75,0.0,0.0,3
57339.020784096676,849.7187430956828,118570.16,0.0011768699999999998,0.03,0.03,0.43,0.38,0.0,0.55,0.45,0.0,0.0,3
410554.61764572334,6252.735571820337,125991.5,0.00018384,0.02,0.02,0.9,0.05,0.47058823529411764,0.07,0.93,0.0,0.0,3
101029.09162866045,1649.1853024593609,114364.96,0.0006073,0.02,0.02,0.18,0.38,0.0989010989010989,0.0,1.0,0.0,0.0,3
162848.76777727102,2714.1461296211837,115906.64,0.00036959,0.02,0.02,0.28,0.3,0.04,0.0,1.0,0.0,0.0,3
44577.619154676184,702.5629496402865,118168.92,0.0014249199999999994,0.02,0.02,0.21,0.5,0.2727272727272727,0.22,0.78,0.0,0.0,3
129017.58341733966,1977.88722086984,121601.2,0.0005078099999999999,0.02,0.02,0.34,0.19,0.20689655172413793,0.22,0.78,0.0,0.0,3
248546.67516797537,3750.515695910297,120770.88,0.00026765999999999997,0.02,0.02,0.6,0.21,0.8333333333333334,0.01,0.99,0.0,0.0,3
87481.72985982984,1432.9521680561809,119052.86,0.0007001600000000001,0.02,0.02,0.45,0.5,0.3978494623655914,0.08,0.92,0.0,0.0,3
38446.323958781024,627.9001136498615,117631.14,0.00159336,0.02,0.02,0.32,0.51,0.18840579710144928,0.11,0.89,0.0,0.0,3
52993.183194936675,766.7947213852797,121508.86,0.0013266699999999998,0.02,0.02,0.34,0.34,0.0,0.6,0.4,0.0,0.0,3
224845.41877422892,3747.4236462371487,119939.74,0.00030083999999999997,0.02,0.02,0.39,0.21,0.0,0.0,1.0,0.0,0.0,3
20283.59343979792,336.48960583606373,114695.3,0.0029729500000000002,0.02,0.02,0.17,0.38,0.02857142857142857,0.0,1.0,0.0,0.0,3
75929.33125394363,1163.8462791836853,120861.57,0.0008595899999999999,0.03,0.02,0.27,0.26,0.5974025974025974,0.17,0.83,0.0,0.0,3
119024.93113205607,1732.5317486471042,119496.62,0.0006160599999999999,0.03,0.04,0.5,0.21,0.3157894736842105,0.32,0.68,0.0,0.0,3
587695.8986295757,8336.112037298946,124428.33,0.00012119999999999999,0.02,0.02,0.82,0.08,3.0,0.0,1.0,0.0,0.0,3
146262.05690130912,2429.602274108125,117671.15,0.00041376000000000005,0.02,0.02,0.35,0.33,0.16161616161616163,0.01,0.99,0.0,0.0,3
76838.69486467191,1275.5427434374487,119794.57,0.00078616,0.02,0.02,0.49,0.52,0.4787234042553192,0.04,0.96,0.0,0.0,3
38680.977437107205,616.1353526140045,119696.7,0.0016251899999999999,0.02,0.02,0.34,0.45,0.0,0.21,0.79,0.0,0.0,3
42418.90228279054,624.9101691630899,121139.62,0.0016175900000000001,0.03,0.03,0.42,0.35,0.0,0.6,0.39,0.0,0.01,3
211150.57062987838,3447.91918076222,123059.8,0.00029298,0.02,0.02,0.61,0.26,0.0,0.08,0.92,0.0,0.0,3
129564.44751573858,2159.4074585956428,115545.32,0.00046447000000000003,0.02,0.02,0.2,0.35,0.0,0.0,1.0,0.0,0.0,3
12095.58247429888,198.35327114297934,115025.3,0.005043790000000001,0.02,0.02,0.16,0.47,0.1111111111111111,0.0,1.0,0.0,0.0,3
141190.27442803085,2172.826630163602,123191.4,0.0004602400000000001,0.02,0.02,0.42,0.31,0.9402985074626866,0.06,0.94,0.0,0.0,3
49796.958601049206,767.6423400809189,120666.78,0.0013053599999999998,0.03,0.02,0.38,0.3,0.10101010101010101,0.4,0.6,0.0,0.0,3
147869.39431852955,2233.339288906956,124044.75,0.00046557,0.02,0.02,0.48,0.22,0.07526881720430108,0.27,0.73,0.0,0.0,3
535036.6618782375,7559.1503514868255,124702.93,0.00013338,0.02,0.02,0.8,0.13,3.347826086956522,0.0,1.0,0.0,0.0,3
149849.52449716954,2407.6080414069656,117094.28,0.00041577000000000004,0.02,0.03,0.36,0.28,0.19047619047619047,0.0,1.0,0.0,0.0,3
87678.83211682441,1459.854014599141,118470.72,0.0006855399999999999,0.03,0.03,0.44,0.46,0.3645833333333333,0.01,0.98,0.0,0.01,3
44382.15532710825,695.5360496334157,97121.18,0.00143974,0.04,0.04,0.22,0.43,0.0273972602739726,0.28,0.71,0.0,0.01,3
107484.57042095561,1632.7596904292209,123702.02,0.0006602599999999999,0.02,0.02,0.36,0.26,0.0,0.37,0.63,0.0,0.0,3
154190.11641361893,2569.8352735603157,116916.5,0.00039074,0.02,0.02,0.26,0.29,0.0,0.0,1.0,0.0,0.0,3
10187.277862449833,153.33049160821543,119734.47,0.0065243,0.03,0.02,0.53,0.33,1.9166666666666667,0.0,1.0,0.0,0.0,3
108677.65744632507,1724.494723045463,122660.87,0.00057989,0.02,0.02,0.58,0.38,0.691358024691358,0.06,0.94,0.0,0.0,3
54904.58654172138,881.0106954704971,116776.18,0.0011377300000000002,0.05,0.04,0.51,0.43,0.2828282828282828,0.19,0.8,0.0,0.01,3
48958.27708826972,771.360912057188,112585.02,0.0012999500000000002,0.03,0.04,0.4,0.45,0.02040816326530612,0.22,0.78,0.0,0.0,3
72520.72789925452,1076.7739851411213,120797.34,0.0009320600000000001,0.02,0.03,0.38,0.43,0.0,0.56,0.44,0.0,0.0,3
755661.9192178472,11674.060238187041,127494.58,0.00017071999999999996,0.02,0.02,0.93,0.06,0.47058823529411764,0.01,0.99,0.0,0.0,3
409157.7894161097,5885.468777561991,124123.87,0.00017036999999999996,0.02,0.02,0.72,0.2,2.125,0.0,1.0,0.0,0.0,3
119253.47325723377,1987.5578876205627,115630.98,0.00051336,0.02,0.02,0.15,0.43,0.0,0.0,1.0,0.0,0.0,3
106126.33583754706,1763.4818185036067,118620.18,0.00056753,0.03,0.02,0.4,0.42,0.2604166666666667,0.03,0.97,0.0,0.0,3
39017.15762630151,576.9208579964735,116225.44,0.0017369600000000005,0.04,0.04,0.29,0.49,0.0,0.48,0.52,0.0,0.0,3
169680.0720967341,2816.266756792267,120127.6,0.00036916000000000005,0.02,0.02,0.25,0.22,0.0,0.01,0.99,0.0,0.0,3
9746.504191213377,144.49969149315606,118921.03,0.006922329999999999,0.03,0.03,0.59,0.26,2.04,0.02,0.98,0.0,0.0,3
115491.47433219483,1815.9036844684722,122250.9,0.0005507,0.03,0.02,0.62,0.36,0.7763157894736842,0.04,0.96,0.0,0.0,3
60315.02112943152,985.0566900119471,120357.37,0.0010410399999999998,0.03,0.02,0.53,0.45,0.40816326530612246,0.11,0.89,0.0,0.0,3
45203.53423791501,717.1749046155007,117859.59,0.0013959299999999999,0.03,0.03,0.36,0.44,0.0,0.22,0.78,0.0,0.0,3
50564.58151896526,750.773296495401,123215.0,0.0014108600000000001,0.02,0.02,0.41,0.39,0.0,0.55,0.45,0.0,0.0,3
146638.37130636766,2332.0351670859995,126575.14,0.00043224999999999985,0.02,0.02,0.72,0.17,0.1111111111111111,0.12,0.88,0.0,0.0,3
633474.5762748243,8827.683615869904,126799.5,0.00011773,0.02,0.02,0.86,0.08,5.25,0.0,1.0,0.0,0.0,3
126805.47739651643,2084.245190606779,116738.24,0.00048096,0.02,0.02,0.19,0.36,0.06382978723404255,0.0,1.0,0.0,0.0,3
147066.03264867645,2451.1005441446077,118760.02,0.0004547700000000001,0.02,0.02,0.32,0.33,0.13,0.0,1.0,0.0,0.0,3
43429.734662352756,701.9514249612536,94996.32,0.0014253099999999997,0.06,0.06,0.22,0.49,0.22727272727272727,0.14,0.83,0.0,0.03,3
82423.11276796233,1242.6219322774361,124110.06,0.00080841,0.02,0.02,0.27,0.23,0.0,0.39,0.61,0.0,0.0,3
128421.9087775062,2140.36514629177,117706.15,0.00046772000000000003,0.02,0.02,0.24,0.26,0.0,0.0,1.0,0.0,0.0,3
10977.242719898772,155.88245839106463,123110.92,0.006504829999999998,0.04,0.03,0.78,0.18,5.0,0.01,0.99,0.0,0.0,3
86184.42722725074,1432.1107880899092,122006.44,0.00070018,0.02,0.02,0.51,0.5,0.49,0.03,0.97,0.0,0.0,3
46552.511415530396,761.0350076104364,119372.12,0.0013147699999999998,0.03,0.03,0.44,0.47,0.19791666666666666,0.1,0.9,0.0,0.0,3
38065.377482166405,604.1164494868498,119397.34,0.0016673600000000003,0.02,0.04,0.37,0.47,0.0,0.28,0.72,0.0,0.0,3
72272.27864621242,1061.2669404730163,123509.1,0.00096488,0.02,0.02,0.39,0.4,0.0,0.59,0.41,0.0,0.0,3
350111.79582314874,5453.454763600448,128397.26,0.00018407999999999993,0.02,0.02,0.92,0.08,0.42857142857142855,0.0,1.0,0.0,0.0,3
389813.4703442854,5584.720205505522,125288.86,0.00017907999999999997,0.02,0.02,0.72,0.21,2.3333333333333335,0.0,1.0,0.0,0.0,3
126785.5633505111,2113.0927225085184,117304.4,0.0004769599999999999,0.02,0.02,0.19,0.37,0.0,0.0,1.0,0.0,0.0,3
118398.48601351034,1971.3367634617105,120541.68,0.00050905,0.02,0.02,0.39,0.41,0.2653061224489796,0.01,0.99,0.0,0.0,3
32950.271006739094,493.63701882755197,119410.69,0.0020272800000000002,0.03,0.03,0.29,0.51,0.0,0.46,0.54,0.0,0.0,3
159563.3824834221,2605.116448708932,121548.5,0.0003844300000000001,0.02,0.02,0.26,0.24,0.0,0.05,0.95,0.0,0.0,3
9932.904265100678,151.97221947828456,121057.08,0.006580819999999999,0.03,0.03,0.5,0.26,1.0555555555555556,0.0,0.99,0.0,0.01,3
130200.43120671084,1996.3267587658822,125423.3,0.0005009299999999999,0.02,0.02,0.68,0.31,1.03125,0.03,0.97,0.0,0.0,3
86931.44957838283,1441.6492467393505,122452.5,0.0006957199999999999,0.02,0.02,0.51,0.49,0.4536082474226804,0.05,0.95,0.0,0.0,3
30390.36269580216,480.3281601991806,122048.87,0.0020838400000000004,0.02,0.02,0.32,0.49,0.0,0.26,0.74,0.0,0.0,3
52942.94199422056,789.8395046131666,124065.3,0.00129008,0.02,0.02,0.41,0.39,0.0,0.57,0.43,0.0,0.0,3
219988.68439385254,3328.119279785969,129587.14,0.0003040799999999999,0.02,0.02,0.92,0.05,0.5625,0.05,0.95,0.0,0.0,3
405408.5831857055,5878.894767774152,125397.14,0.00017123999999999994,0.02,0.02,0.69,0.15,1.7777777777777777,0.0,1.0,0.0,0.0,3
134024.30307369473,2233.7383845615786,117675.61,0.00049845,0.02,0.02,0.18,0.36,0.0,0.0,1.0,0.0,0.0,3
108056.6678038158,1795.5577900268495,121385.31,0.0005593299999999999,0.02,0.02,0.39,0.44,0.2872340425531915,0.03,0.97,0.0,0.0,3
45464.02937736906,695.4876759579174,98087.63,0.0014394400000000002,0.05,0.05,0.23,0.44,0.027777777777777776,0.35,0.63,0.0,0.02,3
128536.69996530238,2042.859185716821,123449.54,0.0004929399999999999,0.02,0.02,0.28,0.21,0.0,0.17,0.83,0.0,0.0,3
8805.917073568233,142.81409460863173,107358.17,0.007004460000000001,0.04,0.03,0.25,0.28,0.13636363636363635,0.04,0.96,0.0,0.0,3
266343.82566566166,3843.3452477007454,128094.62,0.00026020000000000004,0.02,0.02,0.75,0.17,2.411764705882353,0.01,0.99,0.0,0.0,3
99649.05343282633,1647.6364654898534,122316.07,0.0006106699999999999,0.03,0.02,0.53,0.47,0.46,0.08,0.92,0.0,0.0,3
48687.02632126085,772.5646829777983,117428.46,0.0012969000000000004,0.04,0.05,0.39,0.5,0.12790697674418605,0.18,0.81,0.0,0.01,3
38720.51907434985,583.4918486188947,122337.83,0.00175002,0.03,0.03,0.41,0.37,0.0,0.49,0.51,0.0,0.0,3
114825.42329865655,1812.8421739604757,126334.82,0.00056994,0.02,0.02,0.51,0.27,0.0,0.24,0.76,0.0,0.0,3
600894.5902616036,8439.530762101174,129612.1,0.0001185,0.02,0.02,0.93,0.07,4.0,0.0,1.0,0.0,0.0,3
139937.66696369727,2226.1798753372136,118886.0,0.00045031999999999993,0.03,0.02,0.31,0.34,0.25,0.01,0.99,0.0,0.0,3
178773.61301432233,2979.560216905372,119921.02,0.00033784,0.02,0.02,0.29,0.29,0.05,0.0,1.0,0.0,0.0,3
48458.32012186557,773.3533374060895,116809.51,0.0012936500000000004,0.03,0.04,0.24,0.56,0.2463768115942029,0.19,0.81,0.0,0.0,3
102297.54938692284,1594.413176230094,124296.26,0.00062745,0.02,0.02,0.23,0.18,0.0,0.25,0.75,0.0,0.0,3
8766.893831428777,135.08310988334017,122821.58,0.007403820000000002,0.02,0.02,0.47,0.22,0.7954545454545454,0.0,1.0,0.0,0.0,3
188443.78597098915,2849.165194602195,126992.91,0.00035098000000000003,0.02,0.02,0.72,0.28,1.2280701754385965,0.02,0.98,0.0,0.0,3
86891.42890056896,1439.5531626999498,123990.29,0.0006967100000000001,0.02,0.02,0.54,0.48,0.47,0.06,0.94,0.0,0.0,3
47676.1596284348,763.9185968343983,122601.43,0.00131077,0.03,0.02,0.46,0.4,0.04040404040404041,0.18,0.82,0.0,0.0,3
32000.59935568127,499.46307719184125,121035.78,0.0020040899999999996,0.02,0.03,0.38,0.44,0.0,0.33,0.67,0.0,0.0,3
63349.48699506211,946.5036156441373,125057.54,0.0010924,0.02,0.02,0.39,0.4,0.0,0.49,0.51,0.0,0.0,3
821459.5465273801,12390.038409161089,131412.5,8.073000000000001e-05,0.01,0.01,1.0,0.01,0.8181818181818182,0.0,1.0,0.0,0.0,3
318034.48113828443,4697.702823312916,124859.54,0.00021405,0.02,0.02,0.58,0.25,1.2222222222222223,0.0,1.0,0.0,0.0,3
123652.70078124637,2060.8783463541063,117589.88,0.00048755000000000006,0.03,0.03,0.18,0.37,0.0,0.0,0.99,0.0,0.01,3
119986.45121457188,1992.468469189171,120878.22,0.0005039399999999999,0.03,0.03,0.36,0.38,0.24242424242424243,0.03,0.96,0.0,0.01,3
49013.612375690274,754.9847870562273,100450.7,0.0013252899999999996,0.04,0.04,0.27,0.46,0.043478260869565216,0.37,0.62,0.0,0.01,3
133576.00527894165,2128.701279345684,123816.17,0.00047057,0.02,0.02,0.26,0.24,0.0,0.11,0.89,0.0,0.0,3
9029.029281331885,140.02836974770292,121821.42,0.007143580000000002,0.03,0.02,0.45,0.25,0.7272727272727273,0.0,1.0,0.0,0.0,3
178351.84985414488,2696.5807356235996,127597.66,0.00037086,0.02,0.02,0.72,0.28,1.2280701754385965,0.02,0.98,0.0,0.0,3
86712.68334776236,1438.0212827157936,124426.34,0.00069759,0.02,0.02,0.53,0.49,0.48,0.05,0.95,0.0,0.0,3
31914.345748173397,514.9967040208713,120972.58,0.0019423500000000002,0.03,0.03,0.38,0.46,0.0,0.17,0.83,0.0,0.0,3
35361.833499035565,523.2588561561936,120499.52,0.0019149000000000002,0.03,0.03,0.47,0.34,0.02040816326530612,0.62,0.38,0.0,0.0,3
173686.99085259167,2780.3264103184197,128273.66,0.0003664899999999999,0.02,0.02,0.61,0.25,0.0,0.19,0.81,0.0,0.0,3
478742.69594876876,6716.3677882823895,129422.25,0.00015516,0.02,0.02,0.83,0.1,3.347826086956522,0.02,0.98,0.0,0.0,3
139638.64469689145,2208.7732473408964,121113.23,0.00045333000000000005,0.02,0.02,0.3,0.36,0.2987012987012987,0.0,1.0,0.0,0.0,3
165167.89043836642,2750.0481258469267,120197.57,0.00036695,0.03,0.02,0.31,0.29,0.05,0.01,0.99,0.0,0.0,3
50414.45408623448,809.4806372227758,119326.5,0.00123538,0.03,0.03,0.26,0.54,0.28169014084507044,0.19,0.81,0.0,0.0,3
110939.62008127928,1696.0651288989343,126055.3,0.00059028,0.02,0.02,0.26,0.21,0.0,0.3,0.7,0.0,0.0,3
22425.52385057068,371.59111599951416,115186.24,0.00269366,0.04,0.04,0.21,0.26,0.0,0.02,0.97,0.0,0.01,3
17058.592138468393,239.85646988847571,124268.35,0.00507637,0.03,0.03,0.78,0.12,3.4,0.04,0.96,0.0,0.0,3
86916.45307148773,1439.9677447231236,125122.44,0.0006950700000000001,0.02,0.02,0.52,0.48,0.47,0.06,0.94,0.0,0.0,3
48333.8548185262,782.2277847309629,122720.08,0.00127925,0.03,0.03,0.48,0.44,0.18,0.14,0.86,0.0,0.0,3
49985.75227962041,791.5400202631894,123293.85,0.00129089,0.02,0.03,0.38,0.42,0.0,0.24,0.76,0.0,0.0,3
71445.39614563003,1070.6638115634653,125425.82,0.0009605900000000001,0.02,0.02,0.37,0.43,0.0,0.52,0.48,0.0,0.0,3
132549.7061399859,2084.114876414873,131213.73,0.00048055000000000005,0.02,0.02,0.8,0.1,0.19047619047619047,0.1,0.9,0.0,0.0,3
529555.0143898181,7379.529186034254,130204.02,0.00013637,0.02,0.02,0.85,0.14,5.25,0.0,1.0,0.0,0.0,3
121319.96117770135,2021.999352961689,119194.75,0.0004976500000000001,0.02,0.02,0.14,0.42,0.0,0.0,1.0,0.0,0.0,3
132343.21977871502,2203.5168128324176,121353.49,0.0004543200000000001,0.03,0.03,0.34,0.35,0.15151515151515152,0.01,0.98,0.0,0.01,3
